timestamp,temp_air,humidity,wind_speed,cloud_cover,ghi,dni_horizontal,dhi,dni,pressure_pa,precip_mm
2023-02-08 04:00:00+05:30,16.7,54,0.99,1.0,0.0,0.0,0.0,0.0,94730.0,0.0
2023-02-08 05:00:00+05:30,15.5,63,0.86,0.97,0.0,0.0,0.0,0.0,94810.0,0.0
2023-02-08 06:00:00+05:30,15.7,61,0.89,0.06,0.0,0.0,0.0,0.0,94920.0,0.0
2023-02-08 07:00:00+05:30,15.8,61,0.51,0.07,6.0,1.0,5.0,15.7,94990.0,0.0
2023-02-08 08:00:00+05:30,18.0,56,0.36,0.7,139.0,84.0,55.0,431.0,95120.0,0.0
2023-02-08 09:00:00+05:30,21.6,45,0.67,0.93,364.0,274.0,90.0,667.6,95270.0,0.0
2023-02-08 10:00:00+05:30,25.0,38,1.58,0.99,575.0,461.0,114.0,778.2,95330.0,0.0
2023-02-08 11:00:00+05:30,27.9,33,2.14,0.86,741.0,615.0,126.0,844.4,95290.0,0.0
2023-02-08 12:00:00+05:30,30.0,29,2.0,0.8,844.0,717.0,127.0,886.3,95180.0,0.0
2023-02-08 13:00:00+05:30,31.4,25,1.6,0.86,869.0,742.0,127.0,895.2,95060.0,0.0
2023-02-08 14:00:00+05:30,32.2,23,1.33,0.67,818.0,692.0,126.0,879.7,94950.0,0.0
2023-02-08 15:00:00+05:30,32.4,23,1.03,0.09,696.0,582.0,114.0,849.4,94870.0,0.0
2023-02-08 16:00:00+05:30,32.2,23,0.92,0.12,509.0,409.0,100.0,769.7,94840.0,0.0
2023-02-08 17:00:00+05:30,31.6,25,1.0,0.08,282.0,204.0,78.0,607.7,94890.0,0.0
2023-02-08 18:00:00+05:30,28.4,31,1.61,0.0,70.0,39.0,31.0,282.3,94890.0,0.0
2023-02-08 19:00:00+05:30,26.1,35,2.01,0.0,0.0,0.0,0.0,0.0,94900.0,0.0
2023-02-08 20:00:00+05:30,26.1,34,0.8,0.23,0.0,0.0,0.0,0.0,95000.0,0.0
2023-02-08 21:00:00+05:30,22.1,44,1.84,0.48,0.0,0.0,0.0,0.0,95010.0,0.0
2023-02-08 22:00:00+05:30,23.8,38,1.64,0.96,0.0,0.0,0.0,0.0,95070.0,0.0
2023-02-08 23:00:00+05:30,22.6,41,1.58,0.91,0.0,0.0,0.0,0.0,95040.0,0.0
2023-02-09 00:00:00+05:30,18.4,54,2.1,0.56,0.0,0.0,0.0,0.0,94910.0,0.0
2023-02-09 01:00:00+05:30,17.4,59,2.2,0.61,0.0,0.0,0.0,0.0,94850.0,0.0
2023-02-09 02:00:00+05:30,18.7,53,1.17,0.01,0.0,0.0,0.0,0.0,94820.0,0.0
2023-02-09 03:00:00+05:30,16.9,60,0.61,0.14,0.0,0.0,0.0,0.0,94770.0,0.0
2023-02-09 04:00:00+05:30,15.6,66,0.91,0.2,0.0,0.0,0.0,0.0,94770.0,0.0
2023-02-09 05:00:00+05:30,14.8,70,1.2,0.41,0.0,0.0,0.0,0.0,94810.0,0.0
2023-02-09 06:00:00+05:30,14.3,72,1.34,0.82,0.0,0.0,0.0,0.0,94890.0,0.0
2023-02-09 07:00:00+05:30,14.9,70,0.64,0.61,6.0,2.0,4.0,31.0,94970.0,0.0
2023-02-09 08:00:00+05:30,17.8,62,0.45,0.94,143.0,88.0,55.0,447.1,95100.0,0.0
2023-02-09 09:00:00+05:30,22.2,47,0.4,0.88,372.0,282.0,90.0,683.3,95250.0,0.0
2023-02-09 10:00:00+05:30,26.1,38,1.0,0.86,589.0,481.0,108.0,808.5,95350.0,0.0
2023-02-09 11:00:00+05:30,29.0,30,1.63,0.82,756.0,637.0,119.0,871.3,95320.0,0.0
2023-02-09 12:00:00+05:30,31.1,22,1.51,0.64,858.0,734.0,124.0,904.0,95210.0,0.0
2023-02-09 13:00:00+05:30,32.5,17,1.36,0.57,885.0,760.0,125.0,913.6,95080.0,0.0
2023-02-09 14:00:00+05:30,33.2,14,1.12,0.55,835.0,713.0,122.0,902.9,94980.0,0.0
2023-02-09 15:00:00+05:30,33.4,14,0.58,0.8,711.0,596.0,115.0,866.2,94940.0,0.0
2023-02-09 16:00:00+05:30,33.0,16,1.12,0.89,521.0,420.0,101.0,786.5,94920.0,0.0
2023-02-09 17:00:00+05:30,32.2,20,0.81,0.53,290.0,209.0,81.0,618.1,94950.0,0.0
2023-02-09 18:00:00+05:30,27.2,27,2.1,0.47,73.0,41.0,32.0,294.3,94930.0,0.0
2023-02-09 19:00:00+05:30,26.2,28,2.18,0.23,0.0,0.0,0.0,0.0,94980.0,0.0
2023-02-09 20:00:00+05:30,25.0,31,3.05,0.01,0.0,0.0,0.0,0.0,95120.0,0.0
2023-02-09 21:00:00+05:30,22.4,37,2.37,0.0,0.0,0.0,0.0,0.0,95130.0,0.0
2023-02-09 22:00:00+05:30,20.8,40,2.97,0.0,0.0,0.0,0.0,0.0,95150.0,0.0
2023-02-09 23:00:00+05:30,23.6,31,1.22,0.1,0.0,0.0,0.0,0.0,95180.0,0.0
2023-02-10 00:00:00+05:30,20.1,41,1.2,0.12,0.0,0.0,0.0,0.0,95090.0,0.0
2023-02-10 01:00:00+05:30,21.8,35,0.64,0.18,0.0,0.0,0.0,0.0,95070.0,0.0
2023-02-10 02:00:00+05:30,19.7,41,1.0,0.0,0.0,0.0,0.0,0.0,94980.0,0.0
2023-02-10 03:00:00+05:30,19.7,41,0.81,0.02,0.0,0.0,0.0,0.0,94960.0,0.0
2023-02-10 04:00:00+05:30,18.9,43,0.22,0.09,0.0,0.0,0.0,0.0,94960.0,0.0
2023-02-10 05:00:00+05:30,18.0,47,0.86,0.28,0.0,0.0,0.0,0.0,95000.0,0.0
2023-02-10 06:00:00+05:30,16.8,52,0.85,0.24,0.0,0.0,0.0,0.0,95050.0,0.0
2023-02-10 07:00:00+05:30,15.6,58,0.3,0.18,7.0,2.0,5.0,30.6,95080.0,0.0
2023-02-10 08:00:00+05:30,18.7,53,0.42,0.82,144.0,89.0,55.0,447.6,95250.0,0.0
2023-02-10 09:00:00+05:30,23.6,39,0.14,0.44,373.0,283.0,90.0,681.8,95420.0,0.0
2023-02-10 10:00:00+05:30,27.4,32,0.61,0.0,588.0,481.0,107.0,804.9,95490.0,0.0
2023-02-10 11:00:00+05:30,30.2,25,1.2,0.08,756.0,637.0,119.0,867.9,95470.0,0.0
2023-02-10 12:00:00+05:30,32.0,21,0.7,0.0,857.0,733.0,124.0,899.5,95360.0,0.0
2023-02-10 13:00:00+05:30,33.0,18,0.54,0.0,883.0,758.0,125.0,907.8,95250.0,0.0
2023-02-10 14:00:00+05:30,33.5,17,1.14,0.0,830.0,708.0,122.0,893.2,95140.0,0.0
2023-02-10 15:00:00+05:30,33.5,15,1.44,0.0,702.0,589.0,113.0,852.5,95050.0,0.0
2023-02-10 16:00:00+05:30,33.2,16,1.26,0.0,515.0,414.0,101.0,771.3,94980.0,0.0
2023-02-10 17:00:00+05:30,32.2,17,0.81,0.0,289.0,210.0,79.0,616.7,94980.0,0.0
2023-02-10 18:00:00+05:30,31.0,19,1.24,0.0,74.0,41.0,33.0,291.8,95000.0,0.0
2023-02-10 19:00:00+05:30,25.1,29,2.25,0.0,0.0,0.0,0.0,0.0,94970.0,0.0
2023-02-10 20:00:00+05:30,23.0,36,2.42,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-02-10 21:00:00+05:30,21.8,37,2.62,0.0,0.0,0.0,0.0,0.0,95090.0,0.0
2023-02-10 22:00:00+05:30,21.8,33,2.64,0.0,0.0,0.0,0.0,0.0,95160.0,0.0
2023-02-10 23:00:00+05:30,20.4,35,0.4,0.0,0.0,0.0,0.0,0.0,95140.0,0.0
2023-02-11 00:00:00+05:30,19.2,42,1.22,0.0,0.0,0.0,0.0,0.0,95110.0,0.0
2023-02-11 01:00:00+05:30,20.1,39,0.14,0.0,0.0,0.0,0.0,0.0,95070.0,0.0
2023-02-11 02:00:00+05:30,17.4,47,1.63,0.0,0.0,0.0,0.0,0.0,94970.0,0.0
2023-02-11 03:00:00+05:30,16.8,47,1.94,0.0,0.0,0.0,0.0,0.0,94930.0,0.0
2023-02-11 04:00:00+05:30,19.1,38,0.81,0.0,0.0,0.0,0.0,0.0,94990.0,0.0
2023-02-11 05:00:00+05:30,18.0,46,1.42,0.0,0.0,0.0,0.0,0.0,94990.0,0.0
2023-02-11 06:00:00+05:30,16.9,49,1.58,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-02-11 07:00:00+05:30,17.1,48,0.81,0.0,7.0,2.0,5.0,30.1,95150.0,0.0
2023-02-11 08:00:00+05:30,19.6,46,0.54,0.0,145.0,90.0,55.0,447.8,95300.0,0.0
2023-02-11 09:00:00+05:30,24.3,35,0.28,0.0,375.0,286.0,89.0,685.0,95460.0,0.0
2023-02-11 10:00:00+05:30,27.9,27,0.98,0.0,591.0,483.0,108.0,804.6,95520.0,0.0
2023-02-11 11:00:00+05:30,30.5,23,1.24,0.0,758.0,639.0,119.0,867.2,95480.0,0.0
2023-02-11 12:00:00+05:30,32.2,19,0.63,0.0,859.0,735.0,124.0,898.6,95380.0,0.0
2023-02-11 13:00:00+05:30,33.2,17,0.1,0.0,885.0,759.0,126.0,905.7,95260.0,0.0
2023-02-11 14:00:00+05:30,33.8,16,0.32,0.0,832.0,710.0,122.0,892.3,95130.0,0.0
2023-02-11 15:00:00+05:30,34.0,16,1.08,0.21,705.0,591.0,114.0,851.8,95060.0,0.0
2023-02-11 16:00:00+05:30,33.8,15,2.69,0.0,519.0,417.0,102.0,773.1,95010.0,0.0
2023-02-11 17:00:00+05:30,32.2,14,4.03,0.0,293.0,214.0,79.0,624.1,95040.0,0.0
2023-02-11 18:00:00+05:30,28.7,15,3.47,0.0,76.0,43.0,33.0,303.5,95040.0,0.0
2023-02-11 19:00:00+05:30,26.4,17,3.19,0.0,0.0,0.0,0.0,0.0,95090.0,0.0
2023-02-11 20:00:00+05:30,23.7,22,2.02,0.0,0.0,0.0,0.0,0.0,95150.0,0.0
2023-02-11 21:00:00+05:30,22.1,31,2.01,0.0,0.0,0.0,0.0,0.0,95190.0,0.0
2023-02-11 22:00:00+05:30,21.7,38,1.8,0.0,0.0,0.0,0.0,0.0,95230.0,0.0
2023-02-11 23:00:00+05:30,22.5,36,0.86,0.0,0.0,0.0,0.0,0.0,95270.0,0.0
2023-02-12 00:00:00+05:30,21.6,37,1.8,0.0,0.0,0.0,0.0,0.0,95220.0,0.0
2023-02-12 01:00:00+05:30,20.9,36,1.8,0.0,0.0,0.0,0.0,0.0,95170.0,0.0
2023-02-12 02:00:00+05:30,20.0,36,1.52,0.0,0.0,0.0,0.0,0.0,95120.0,0.0
2023-02-12 03:00:00+05:30,19.0,37,1.4,0.0,0.0,0.0,0.0,0.0,95080.0,0.0
2023-02-12 04:00:00+05:30,18.5,39,0.72,0.0,0.0,0.0,0.0,0.0,95080.0,0.0
2023-02-12 05:00:00+05:30,18.0,43,0.76,0.0,0.0,0.0,0.0,0.0,95130.0,0.0
2023-02-12 06:00:00+05:30,17.3,45,1.0,0.0,0.0,0.0,0.0,0.0,95170.0,0.0
2023-02-12 07:00:00+05:30,16.8,47,0.8,0.0,8.0,2.0,6.0,29.6,95250.0,0.0
2023-02-12 08:00:00+05:30,18.9,46,0.54,0.0,150.0,93.0,57.0,457.8,95350.0,0.0
2023-02-12 09:00:00+05:30,22.6,38,0.81,0.0,382.0,292.0,90.0,695.2,95480.0,0.0
2023-02-12 10:00:00+05:30,26.0,31,1.58,0.0,600.0,491.0,109.0,814.2,95520.0,0.0
2023-02-12 11:00:00+05:30,29.0,24,2.32,0.0,768.0,648.0,120.0,875.9,95460.0,0.0
2023-02-12 12:00:00+05:30,31.1,21,2.4,0.0,869.0,744.0,125.0,906.2,95380.0,0.0
2023-02-12 13:00:00+05:30,32.7,18,1.84,0.0,893.0,767.0,126.0,911.9,95280.0,0.0
2023-02-12 14:00:00+05:30,33.4,14,1.58,0.0,839.0,717.0,122.0,897.7,95180.0,0.0
2023-02-12 15:00:00+05:30,33.6,13,1.36,0.0,713.0,598.0,115.0,858.3,95120.0,0.0
2023-02-12 16:00:00+05:30,33.3,14,1.62,0.0,526.0,424.0,102.0,782.2,95100.0,0.0
2023-02-12 17:00:00+05:30,31.8,17,2.53,0.0,298.0,218.0,80.0,631.4,95120.0,0.0
2023-02-12 18:00:00+05:30,26.4,26,2.9,0.0,78.0,44.0,34.0,308.0,95080.0,0.0
2023-02-12 19:00:00+05:30,26.0,25,2.8,0.0,0.0,0.0,0.0,0.0,95160.0,0.0
2023-02-12 20:00:00+05:30,25.5,25,3.55,0.0,0.0,0.0,0.0,0.0,95260.0,0.0
2023-02-12 21:00:00+05:30,24.5,27,3.35,0.0,0.0,0.0,0.0,0.0,95320.0,0.0
2023-02-12 22:00:00+05:30,23.4,31,3.28,0.0,0.0,0.0,0.0,0.0,95360.0,0.0
2023-02-12 23:00:00+05:30,21.8,35,2.47,0.0,0.0,0.0,0.0,0.0,95350.0,0.0
2023-02-13 00:00:00+05:30,19.6,42,1.97,0.0,0.0,0.0,0.0,0.0,95280.0,0.0
2023-02-13 01:00:00+05:30,18.0,48,2.55,0.0,0.0,0.0,0.0,0.0,95210.0,0.0
2023-02-13 02:00:00+05:30,17.3,51,2.43,0.0,0.0,0.0,0.0,0.0,95160.0,0.0
2023-02-13 03:00:00+05:30,16.8,53,2.4,0.0,0.0,0.0,0.0,0.0,95100.0,0.0
2023-02-13 04:00:00+05:30,15.9,56,2.22,0.0,0.0,0.0,0.0,0.0,95080.0,0.0
2023-02-13 05:00:00+05:30,15.3,58,2.2,0.0,0.0,0.0,0.0,0.0,95110.0,0.0
2023-02-13 06:00:00+05:30,15.1,58,1.94,0.0,0.0,0.0,0.0,0.0,95190.0,0.0
2023-02-13 07:00:00+05:30,14.4,66,1.86,0.0,8.0,2.0,6.0,29.2,95260.0,0.0
2023-02-13 08:00:00+05:30,18.4,50,1.43,0.0,151.0,94.0,57.0,457.6,95440.0,0.0
2023-02-13 09:00:00+05:30,22.2,39,1.91,0.0,385.0,293.0,92.0,693.4,95570.0,0.0
2023-02-13 10:00:00+05:30,25.4,31,3.2,0.0,604.0,494.0,110.0,815.3,95610.0,0.0
2023-02-13 11:00:00+05:30,28.2,23,3.81,0.0,775.0,655.0,120.0,881.7,95560.0,0.0
2023-02-13 12:00:00+05:30,30.1,19,3.7,0.0,878.0,752.0,126.0,912.5,95450.0,0.0
2023-02-13 13:00:00+05:30,31.4,17,3.3,0.0,906.0,779.0,127.0,922.7,95310.0,0.0
2023-02-13 14:00:00+05:30,32.1,16,3.1,0.0,853.0,729.0,124.0,909.3,95190.0,0.0
2023-02-13 15:00:00+05:30,32.5,15,3.0,0.0,725.0,609.0,116.0,870.5,95100.0,0.0
2023-02-13 16:00:00+05:30,32.5,14,2.81,0.0,535.0,432.0,103.0,793.1,95080.0,0.0
2023-02-13 17:00:00+05:30,31.5,14,2.0,0.0,304.0,223.0,81.0,641.5,95110.0,0.0
2023-02-13 18:00:00+05:30,25.9,20,2.85,0.0,81.0,46.0,35.0,319.5,95040.0,0.0
2023-02-13 19:00:00+05:30,24.0,21,2.68,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-02-13 20:00:00+05:30,22.1,23,2.63,0.0,0.0,0.0,0.0,0.0,95130.0,0.0
2023-02-13 21:00:00+05:30,21.6,23,2.22,0.0,0.0,0.0,0.0,0.0,95210.0,0.0
2023-02-13 22:00:00+05:30,19.9,27,2.41,0.0,0.0,0.0,0.0,0.0,95230.0,0.0
2023-02-13 23:00:00+05:30,18.7,33,2.94,0.0,0.0,0.0,0.0,0.0,95180.0,0.0
2023-02-14 00:00:00+05:30,17.8,39,2.88,0.0,0.0,0.0,0.0,0.0,95140.0,0.0
2023-02-14 01:00:00+05:30,16.5,43,2.28,0.0,0.0,0.0,0.0,0.0,95110.0,0.0
2023-02-14 02:00:00+05:30,15.4,46,1.9,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-02-14 03:00:00+05:30,16.6,42,1.41,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-02-14 04:00:00+05:30,14.6,49,1.93,0.0,0.0,0.0,0.0,0.0,95050.0,0.0
2023-02-14 05:00:00+05:30,15.1,47,1.57,0.0,0.0,0.0,0.0,0.0,95110.0,0.0
2023-02-14 06:00:00+05:30,14.5,50,1.1,0.0,0.0,0.0,0.0,0.0,95220.0,0.0
2023-02-14 07:00:00+05:30,14.1,52,1.03,0.0,8.0,2.0,6.0,28.7,95300.0,0.0
2023-02-14 08:00:00+05:30,16.7,47,0.86,0.0,156.0,98.0,58.0,471.6,95430.0,0.0
2023-02-14 09:00:00+05:30,21.1,38,1.14,0.0,394.0,301.0,93.0,707.9,95560.0,0.0
2023-02-14 10:00:00+05:30,24.7,29,2.24,0.0,615.0,504.0,111.0,827.9,95580.0,0.0
2023-02-14 11:00:00+05:30,27.8,22,2.9,0.0,786.0,665.0,121.0,891.6,95540.0,0.0
2023-02-14 12:00:00+05:30,29.8,17,2.81,0.0,889.0,762.0,127.0,921.1,95420.0,0.0
2023-02-14 13:00:00+05:30,31.2,14,2.3,0.12,915.0,788.0,127.0,929.9,95300.0,0.0
2023-02-14 14:00:00+05:30,32.1,12,2.04,0.0,862.0,737.0,125.0,915.8,95170.0,0.0
2023-02-14 15:00:00+05:30,32.5,11,1.93,0.0,733.0,616.0,117.0,877.0,95070.0,0.0
2023-02-14 16:00:00+05:30,32.0,11,1.66,0.0,542.0,438.0,104.0,800.3,95040.0,0.0
2023-02-14 17:00:00+05:30,30.9,13,1.81,0.0,309.0,227.0,82.0,648.7,95050.0,0.0
2023-02-14 18:00:00+05:30,27.1,18,2.31,0.02,83.0,47.0,36.0,323.9,95020.0,0.0
2023-02-14 19:00:00+05:30,26.0,18,2.06,0.0,0.0,0.0,0.0,0.0,95050.0,0.0
2023-02-14 20:00:00+05:30,22.0,25,2.88,0.04,0.0,0.0,0.0,0.0,95050.0,0.0
2023-02-14 21:00:00+05:30,21.0,27,1.7,0.01,0.0,0.0,0.0,0.0,95080.0,0.0
2023-02-14 22:00:00+05:30,19.2,31,1.92,0.0,0.0,0.0,0.0,0.0,95120.0,0.0
2023-02-14 23:00:00+05:30,19.6,29,2.12,0.0,0.0,0.0,0.0,0.0,95090.0,0.0
2023-02-15 00:00:00+05:30,19.9,28,1.0,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-02-15 01:00:00+05:30,19.2,29,0.63,0.0,0.0,0.0,0.0,0.0,95010.0,0.0
2023-02-15 02:00:00+05:30,18.5,31,0.5,0.0,0.0,0.0,0.0,0.0,94930.0,0.0
2023-02-15 03:00:00+05:30,17.5,34,0.64,0.0,0.0,0.0,0.0,0.0,94870.0,0.0
2023-02-15 04:00:00+05:30,14.2,45,1.21,0.0,0.0,0.0,0.0,0.0,94830.0,0.0
2023-02-15 05:00:00+05:30,13.1,51,1.08,0.0,0.0,0.0,0.0,0.0,94860.0,0.0
2023-02-15 06:00:00+05:30,13.7,48,0.78,0.0,0.0,0.0,0.0,0.0,94980.0,0.0
2023-02-15 07:00:00+05:30,13.8,48,0.1,0.0,9.0,3.0,6.0,42.3,95050.0,0.0
2023-02-15 08:00:00+05:30,16.5,45,0.1,0.0,159.0,101.0,58.0,480.5,95180.0,0.0
2023-02-15 09:00:00+05:30,21.2,30,0.42,0.0,398.0,306.0,92.0,715.1,95340.0,0.0
2023-02-15 10:00:00+05:30,25.4,23,1.49,0.0,619.0,509.0,110.0,832.1,95390.0,0.0
2023-02-15 11:00:00+05:30,28.7,19,2.6,0.0,790.0,669.0,121.0,893.2,95370.0,0.0
2023-02-15 12:00:00+05:30,31.0,14,2.9,0.0,893.0,766.0,127.0,922.4,95300.0,0.0
2023-02-15 13:00:00+05:30,32.3,12,3.01,0.13,919.0,790.0,129.0,928.9,95180.0,0.0
2023-02-15 14:00:00+05:30,33.1,12,3.11,0.0,865.0,740.0,125.0,916.1,95070.0,0.0
2023-02-15 15:00:00+05:30,33.3,12,3.13,0.0,735.0,618.0,117.0,876.3,94990.0,0.0
2023-02-15 16:00:00+05:30,32.8,12,2.84,0.0,542.0,438.0,104.0,796.6,94950.0,0.0
2023-02-15 17:00:00+05:30,32.0,12,2.41,0.0,308.0,227.0,81.0,644.5,94930.0,0.0
2023-02-15 18:00:00+05:30,26.1,19,2.83,0.0,84.0,48.0,36.0,328.3,94850.0,0.0
2023-02-15 19:00:00+05:30,28.4,15,1.61,0.0,0.0,0.0,0.0,0.0,94970.0,0.0
2023-02-15 20:00:00+05:30,21.8,25,2.69,0.0,0.0,0.0,0.0,0.0,94960.0,0.0
2023-02-15 21:00:00+05:30,20.2,28,3.16,0.0,0.0,0.0,0.0,0.0,94980.0,0.0
2023-02-15 22:00:00+05:30,19.2,29,3.09,0.0,0.0,0.0,0.0,0.0,95010.0,0.0
2023-02-15 23:00:00+05:30,21.0,25,2.55,0.0,0.0,0.0,0.0,0.0,95050.0,0.0
2023-02-16 00:00:00+05:30,22.0,23,1.79,0.0,0.0,0.0,0.0,0.0,95050.0,0.0
2023-02-16 01:00:00+05:30,17.8,32,2.1,0.0,0.0,0.0,0.0,0.0,94950.0,0.0
2023-02-16 02:00:00+05:30,19.6,27,1.5,0.0,0.0,0.0,0.0,0.0,94930.0,0.0
2023-02-16 03:00:00+05:30,19.0,30,0.98,0.0,0.0,0.0,0.0,0.0,94910.0,0.0
2023-02-16 04:00:00+05:30,18.1,33,0.2,0.0,0.0,0.0,0.0,0.0,94900.0,0.0
2023-02-16 05:00:00+05:30,15.8,42,0.2,0.0,0.0,0.0,0.0,0.0,94910.0,0.0
2023-02-16 06:00:00+05:30,16.5,40,0.67,0.0,0.0,0.0,0.0,0.0,95000.0,0.0
2023-02-16 07:00:00+05:30,16.5,41,1.12,0.0,9.0,3.0,6.0,41.6,95090.0,0.0
2023-02-16 08:00:00+05:30,18.6,40,1.08,0.0,160.0,101.0,59.0,474.9,95210.0,0.0
2023-02-16 09:00:00+05:30,23.1,31,1.41,0.0,399.0,306.0,93.0,710.5,95380.0,0.0
2023-02-16 10:00:00+05:30,27.0,25,2.6,0.0,619.0,508.0,111.0,826.5,95440.0,0.0
2023-02-16 11:00:00+05:30,30.5,19,3.4,0.0,790.0,668.0,122.0,888.2,95410.0,0.0
2023-02-16 12:00:00+05:30,32.4,15,3.91,0.0,894.0,766.0,128.0,918.9,95330.0,0.0
2023-02-16 13:00:00+05:30,33.7,13,3.83,0.0,919.0,790.0,129.0,925.5,95220.0,0.0
2023-02-16 14:00:00+05:30,34.5,11,4.34,0.0,861.0,735.0,126.0,906.5,95100.0,0.0
2023-02-16 15:00:00+05:30,34.5,11,4.46,0.0,733.0,615.0,118.0,868.6,95020.0,0.0
2023-02-16 16:00:00+05:30,34.3,9,4.33,0.0,542.0,438.0,104.0,792.9,94990.0,0.0
2023-02-16 17:00:00+05:30,32.5,11,4.39,0.0,311.0,229.0,82.0,646.1,95020.0,0.0
2023-02-16 18:00:00+05:30,28.6,14,2.51,0.0,85.0,48.0,37.0,325.9,95020.0,0.0
2023-02-16 19:00:00+05:30,26.4,16,3.0,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-02-16 20:00:00+05:30,25.4,18,3.01,0.0,0.0,0.0,0.0,0.0,95130.0,0.0
2023-02-16 21:00:00+05:30,23.4,23,2.28,0.0,0.0,0.0,0.0,0.0,95160.0,0.0
2023-02-16 22:00:00+05:30,20.5,33,3.13,0.0,0.0,0.0,0.0,0.0,95140.0,0.0
2023-02-16 23:00:00+05:30,19.7,35,2.31,0.0,0.0,0.0,0.0,0.0,95140.0,0.0
2023-02-17 00:00:00+05:30,18.6,40,3.09,0.0,0.0,0.0,0.0,0.0,95080.0,0.0
2023-02-17 01:00:00+05:30,21.9,31,2.08,0.0,0.0,0.0,0.0,0.0,95120.0,0.0
2023-02-17 02:00:00+05:30,20.0,36,1.26,0.0,0.0,0.0,0.0,0.0,95060.0,0.0
2023-02-17 03:00:00+05:30,19.2,39,1.12,0.0,0.0,0.0,0.0,0.0,95000.0,0.0
2023-02-17 04:00:00+05:30,19.5,38,0.28,0.0,0.0,0.0,0.0,0.0,95000.0,0.0
2023-02-17 05:00:00+05:30,18.3,39,0.3,0.0,0.0,0.0,0.0,0.0,95000.0,0.0
2023-02-17 06:00:00+05:30,18.0,40,0.51,0.0,0.0,0.0,0.0,0.0,95080.0,0.0
2023-02-17 07:00:00+05:30,17.2,42,0.72,0.0,10.0,3.0,7.0,40.9,95150.0,0.0
2023-02-17 08:00:00+05:30,19.3,42,0.76,0.0,161.0,101.0,60.0,469.3,95260.0,0.0
2023-02-17 09:00:00+05:30,24.0,33,0.85,0.0,398.0,305.0,93.0,703.6,95400.0,0.0
2023-02-17 10:00:00+05:30,27.6,26,2.0,0.0,618.0,507.0,111.0,820.8,95460.0,0.0
2023-02-17 11:00:00+05:30,30.6,20,2.92,0.0,789.0,666.0,123.0,881.9,95430.0,0.0
2023-02-17 12:00:00+05:30,32.8,15,3.51,0.0,891.0,763.0,128.0,911.9,95330.0,0.0
2023-02-17 13:00:00+05:30,34.1,12,3.91,0.0,914.0,785.0,129.0,916.3,95220.0,0.0
2023-02-17 14:00:00+05:30,34.5,11,4.22,0.0,863.0,737.0,126.0,905.6,95100.0,0.0
2023-02-17 15:00:00+05:30,34.6,11,3.76,0.0,736.0,617.0,119.0,868.0,95030.0,0.0
2023-02-17 16:00:00+05:30,34.1,11,3.61,0.0,544.0,439.0,105.0,791.1,95000.0,0.0
2023-02-17 17:00:00+05:30,33.2,11,2.94,0.0,312.0,229.0,83.0,642.1,95000.0,0.0
2023-02-17 18:00:00+05:30,27.3,17,2.58,0.0,86.0,49.0,37.0,330.2,94960.0,0.0
2023-02-17 19:00:00+05:30,25.8,17,2.37,0.0,0.0,0.0,0.0,0.0,95030.0,0.0
2023-02-17 20:00:00+05:30,22.7,23,3.34,0.0,0.0,0.0,0.0,0.0,95040.0,0.0
2023-02-17 21:00:00+05:30,25.0,19,2.02,0.0,0.0,0.0,0.0,0.0,95150.0,0.0
2023-02-17 22:00:00+05:30,24.2,20,1.87,0.0,0.0,0.0,0.0,0.0,95210.0,0.0
2023-02-17 23:00:00+05:30,22.8,23,2.02,0.0,0.0,0.0,0.0,0.0,95180.0,0.0
2023-02-18 00:00:00+05:30,22.9,24,1.84,0.0,0.0,0.0,0.0,0.0,95150.0,0.0
2023-02-18 01:00:00+05:30,22.1,26,1.14,0.0,0.0,0.0,0.0,0.0,95100.0,0.0
2023-02-18 02:00:00+05:30,21.1,27,0.67,0.0,0.0,0.0,0.0,0.0,95040.0,0.0
2023-02-18 03:00:00+05:30,20.4,29,0.63,0.0,0.0,0.0,0.0,0.0,94990.0,0.0
2023-02-18 04:00:00+05:30,19.8,31,0.76,0.0,0.0,0.0,0.0,0.0,94950.0,0.0
2023-02-18 05:00:00+05:30,18.3,34,0.22,0.0,0.0,0.0,0.0,0.0,94940.0,0.0
2023-02-18 06:00:00+05:30,17.9,35,0.51,0.0,0.0,0.0,0.0,0.0,95000.0,0.0
2023-02-18 07:00:00+05:30,17.7,36,0.78,0.0,10.0,3.0,7.0,40.2,95120.0,0.0
2023-02-18 08:00:00+05:30,19.5,37,0.85,0.0,165.0,105.0,60.0,482.0,95250.0,0.0
2023-02-18 09:00:00+05:30,23.6,30,1.17,0.0,405.0,311.0,94.0,712.8,95410.0,0.0
2023-02-18 10:00:00+05:30,27.1,25,2.41,0.0,627.0,514.0,113.0,828.1,95470.0,0.0
2023-02-18 11:00:00+05:30,29.9,18,3.24,0.0,800.0,676.0,124.0,891.4,95430.0,0.0
